WMO Region,Country,Station,Latitude,Longitude,Elevation,WMO Index,URL
Africa,Senegal,ZIGUINCHOR,12.55,-16.26972222,19.3,0-20000-0-61695,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8350
Africa,Senegal,DAKAR/YOFF,14.73,-17.5,24.49,0-20000-0-61641,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8346
Africa,Senegal,CAP-SKIRRING,12.4,-16.75,11,0-20000-0-61697,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8351
Africa,Senegal,KAOLACK,14.13,-16.07,6,0-20000-0-61679,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8348
Africa,Seychelles,PRASLIN,-5.316666667,55.68333333,3,0-20000-0-63981,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8646
Africa,Seychelles,FARQUHAR,-10.1,51.16666667,3,0-20000-0-63996,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8650
Africa,Seychelles,DESROCHES,-5.693888889,53.65027778,3,0-20000-0-63994,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8648
Africa,Seychelles,SEYCHELLES INTER. AIRPORT (RAWINSONDE STATION),-4.683333333,55.51666667,4,0-20000-0-63985,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8647
Africa,Seychelles,ALDABRA,-9.35,46.53333333,4,0-20000-0-63995,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8649
Africa,Seychelles,SEYCHELLES INTERNATIONAL AIRPORT,-4.666666667,55.51666667,3,0-20000-0-63980,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8645
Africa,Sierra Leone,YELE,8.416666667,-11.83333333,67,0-20000-0-61877,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8384
Africa,Sierra Leone,DARU,7.983333333,-10.85,185,0-20000-0-61891,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8388
Africa,Sierra Leone,BO,7.95,-11.76666667,100,0-20000-0-61881,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8386
Africa,Sierra Leone,NJALA,8.1,-12.1,54,0-20000-0-61878,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8385
Africa,Sierra Leone,SEFADU,8.65,-10.96666667,389,0-20000-0-61892,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8389
Africa,Sierra Leone,BONTHE,7.533333333,-12.5,7,0-20000-0-61866,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8382
Africa,Sierra Leone,KABALA,9.583333333,-11.55,463,0-20000-0-61886,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8387
Africa,Sierra Leone,LUNGI,8.616666667,-13.2,25,0-20000-0-61856,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8381
Africa,Sierra Leone,MAKENI,8.55,-12.05,,0-20000-0-61873,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8383
Africa,Somalia,EIL,7.95,49.78333333,,0-20000-0-63228,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8552
Africa,Somalia,GAROE,7.95,48.5,,0-20000-0-63227,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8551
Africa,Somalia,LAS-ANOD,8.5,47.36666667,,0-20000-0-63190,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8546
Africa,Somalia,OBBIA,5.333333333,48.56666667,,0-20000-0-63235,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8554
Africa,Somalia,MOGADISCIO,2.033333333,45.35,,0-20000-0-63260,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8561
Africa,Somalia,CHISIMAIO,-0.366666667,42.43333333,,0-20000-0-63270,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8562
Africa,Somalia,SCUSCIUBAN,10.3,50.23333333,,0-20000-0-63220,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8549
Africa,Somalia,BOSASO,11.28333333,49.18333333,,0-20000-0-63210,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8548
Africa,Somalia,BORAMA,9.95,43.18333333,,0-20000-0-63150,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8541
Africa,Somalia,HARGEISA,9.5,44.08333333,,0-20000-0-63170,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8543
Africa,Somalia,EL BUR,4.7,46.61666667,,0-20000-0-63237,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8555
Africa,Somalia,HUDDUR,4.183333333,43.86666667,,0-20000-0-63245,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8557
Africa,Somalia,BERBERA,10.41666667,45.01666667,,0-20000-0-63160,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8542
Africa,Somalia,BELET UEN,4.7,45.21666667,,0-20000-0-63240,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8556
Africa,Somalia,ISCIA BAIDOA,3.133333333,43.66666667,,0-20000-0-63247,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8558
Africa,Somalia,BARDERA,2.35,42.3,,0-20000-0-63250,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8560
Africa,Somalia,GARDO,9.516666667,49.08333333,,0-20000-0-63225,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8550
Africa,Somalia,ERIGAVO,10.63333333,47.36666667,,0-20000-0-63180,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8545
Africa,Somalia,GALCAYO,6.85,47.26666667,,0-20000-0-63230,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8553
Africa,Somalia,BURAO,9.516666667,45.56666667,,0-20000-0-63175,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8544
Africa,Somalia,ALULA (63200-0),11.95,50.73333333,,0-20000-0-63200,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8547
Africa,Somalia,LUG-GANANE,3.583333333,42.45,,0-20000-0-63248,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/8559
Africa,South Africa,BABANANGO,-28.3644,31.2065,770,0-20000-0-68488,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9254
Africa,South Africa,MAKATINI,-27.3941,32.1769,63,0-20000-0-68400,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9230
Africa,South Africa,FICKSBURG,-28.8272,27.9041,1628,0-20000-0-68449,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9242
Africa,South Africa,NIEUWOUDTVILLE,-31.3761,19.1081,714,0-20000-0-68619,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9292
Africa,South Africa,NOUPOORT,-31.1863,24.9603,1495,0-20000-0-68633,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9294
Africa,South Africa,CRADOCK-MUN,-32.1675,25.6253,929,0-20000-0-68744,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9316
Africa,South Africa,FAURESMITH,-29.7535,25.323,1387,0-20000-0-68541,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9268
Africa,South Africa,ALIWAL NORTH PLAATKOP,-30.8029,26.88834,1350,0-20000-0-68546,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9270
Africa,South Africa,SHALEBURN,-29.7869,29.3525,1609,0-20000-0-68572,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9274
Africa,South Africa,ORIBI AIRPORT,-29.6478,30.3995,725,0-20000-0-68582,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9280
Africa,South Africa,TYGERHOEK,-34.1497,19.9031,151,0-20000-0-68923,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9350
Africa,South Africa,BLOEMFONTEIN AIRPORT,-29.1039,26.2981,1354,0-20000-0-68442,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9239
Africa,South Africa,GLEN COLLEGE AWS,-28.942,26.3258,1297,0-20000-0-68447,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9241
Africa,South Africa,GARIES-GROENRIVIER,-30.865,17.5792,11,0-20000-0-68515,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9263
Africa,South Africa,GARIEP DAM,-30.5621,25.5278,1272,0-20000-0-68543,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9269
Africa,South Africa,MARION ISLAND,-46.8767,37.8587,24,0-20000-0-68994,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9361
Africa,South Africa,WEPENER,-29.9,26.867,1420,0-20000-0-68549,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9271
Africa,South Africa,PORTERVILLE,-33.0128,18.9771,122,0-20000-0-68717,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9309
Africa,South Africa,LAINGSBURG,-33.1908,20.8626,655,0-20000-0-68723,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9313
Africa,South Africa,STRAND,-34.1411,18.8488,7,0-20000-0-68911,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9343
Africa,South Africa,PUNDA MARIA,-22.692,31.0159,457,0-20000-0-68196,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9157
Africa,South Africa,BOLEPI HOUSE,-25.8094,28.2564,1517,0-20000-0-68261,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9171
Africa,South Africa,KOMATIDRAAI,-25.5145,31.9103,188,0-20000-0-68297,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9187
Africa,South Africa,KURUMAN,-27.4331,23.4474,1323,0-20000-0-68333,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9199
Africa,South Africa,VENTERSDORP,-26.3123,26.8138,1494,0-20000-0-68349,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9207
Africa,South Africa,RADAR Mthatha,-31.53694444,28.76444444,1687,,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/32008
Africa,South Africa,RADAR Bloemfontein,-29.10166667,28.29694444,1422,,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/31720
Africa,South Africa,Irene,-25.90999985,28.21666718,1524,0-20008-0-IRE,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/599
Africa,South Africa,LADYSMITH,-28.5755,29.7503,1069,0-20000-0-68479,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9250
Africa,South Africa,SPRINGBOK,-29.6694,17.8788,1006,0-20000-0-68512,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9260
Africa,South Africa,DURBAN-VIRGINIA,-29.7669,31.0555,10,0-20000-0-68593,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9288
Africa,South Africa,MALMESBURY,-33.4725,18.7183,101,0-20000-0-68715,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9308
Africa,South Africa,BARKLY EAST (CAERLEON),-30.9315,27.607,1814,0-20000-0-68558,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9272
Africa,South Africa,CEDARA,-29.5417,30.265,1071,0-20000-0-68580,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9278
Africa,South Africa,GRAHAMSTOWN,-33.2907,26.5026,642,0-20000-0-68849,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9340
Africa,South Africa,CAPE AGULHAS,-34.8262,20.0131,11,0-20000-0-68920,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9348
Africa,South Africa,POLOKWANE,-23.8576,29.4517,1226,0-20000-0-68174,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9150
Africa,South Africa,KOINGNAAS,-30.1955,17.2903,95,0-20000-0-68513,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9261
Africa,South Africa,VANWYKSVLEI,-30.3498,21.8244,965,0-20000-0-68524,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9265
Africa,South Africa,WARMBAD TOWOOMBA,-24.8992,28.3239,1143,0-20000-0-68268,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9176
Africa,South Africa,WITBANK,-25.8323,29.1921,1555,0-20000-0-68273,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9180
Africa,South Africa,SKUKUZA (68296-0),-24.9926,31.588,276,0-20000-0-68296,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9186
Africa,South Africa,KROONSTAD,-27.6665,27.3136,1440,0-20000-0-68355,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9210
Africa,South Africa,FRANKFORT-TNK,-27.2672,28.4946,1509,0-20000-0-68362,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9212
Africa,South Africa,CAPE ST FRANCIS,-34.2122,24.8577,9,0-20000-0-68939,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9359
Africa,South Africa,MOUNT EDGECOMBE,-29.7068,31.046,94,0-20000-0-68583,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9281
Africa,South Africa,PORT EDWARD,-31.0621,30.2213,14,0-20000-0-68587,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9283
Africa,South Africa,FRASERBURG,-31.916,21.5078,1269,0-20000-0-68624,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9293
Africa,South Africa,CAPE COLUMBINE,-32.8278,17.8558,62,0-20000-0-68712,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9305
Africa,South Africa,FORT BEAUFORT,-32.7881,26.6293,455,0-20000-0-68747,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9317
Africa,South Africa,NGQURA (COEGA),-33.8051,25.6695,47,0-20000-0-68837,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9333
Africa,South Africa,BIRD ISLAND,-33.8388,26.2861,4,0-20000-0-68845,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9339
Africa,South Africa,MARKEN,-23.5948,28.3878,1001,0-20000-0-68163,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9149
Africa,South Africa,MARA,-23.1443,29.557,894,0-20000-0-68176,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9151
Africa,South Africa,RUSTENBURG,-25.6607,27.2322,1150,0-20000-0-68255,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9169
Africa,South Africa,VRYBURG,-26.9547,24.6527,1245,0-20000-0-68338,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9201
Africa,South Africa,Skukuza,-24.99306,31.58389,,0-20008-0-SKK,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/977
Africa,South Africa,KIMBERLEY,-28.8061,24.7698,1196,0-20000-0-68438,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9238
Africa,South Africa,BLOEMFONTEIN CITY,-29.1204,26.1874,1406,0-20000-0-68443,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9240
Africa,South Africa,PENNINGTON SOUTH,-30.3997,30.6858,15,0-20000-0-68585,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9282
Africa,South Africa,MARGATE,-30.8588,30.3433,152,0-20000-0-68591,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9286
Africa,South Africa,SLANGKOP,-34.1482,18.3192,8,0-20000-0-68912,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9344
Africa,South Africa,RIVERSDALE,-34.0958,21.2517,151,0-20000-0-68926,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9352
Africa,South Africa,TSITSIKAMMA,-34.0229,23.8986,5,0-20000-0-68933,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9356
Africa,South Africa,GREYTOWN,-29.0832,30.6034,1029,0-20000-0-68487,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9253
Africa,South Africa,CHARTERS CREEK,-28.1978,32.4142,8,0-20000-0-68491,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9255
Africa,South Africa,PILANESBERG,-25.2573,27.2238,1085,0-20000-0-68257,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9170
Africa,South Africa,GRASKOP,-24.9351,30.8391,1436,0-20000-0-68287,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9182
Africa,South Africa,TAUNG,-27.5452,24.7687,1115,0-20000-0-68335,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9200
Africa,South Africa,STILBAAI,-34.369,21.3913,102,0-20000-0-68927,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9353
Africa,South Africa,PIETERMARITZBURG,-29.6278,30.4029,673,0-20000-0-68581,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9279
Africa,South Africa,GIANTS CASTLE,-29.2649,29.5223,1759,0-20000-0-68589,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9285
Africa,South Africa,KING SHAKA INT'L AIRPORT,-29.6018,31.1239,105,0-20000-0-68592,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9287
Africa,South Africa,EXCELSIOR CERES,-32.9636,19.4308,958,0-20000-0-68719,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9311
Africa,South Africa,MOLTENO RESERVIOR,-33.9377,18.4109,97,0-20000-0-68819,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9325
Africa,South Africa,SOMERSET EAST,-33.0497,25.7193,514,0-20000-0-68840,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9335
Africa,South Africa,PRETORIA UNISA,-25.7663,28.2005,1439,0-20000-0-68269,https://oscar.wmo.int/surface/index.html#/search/station/stationReportDetails/9177
